(740,'190083','Software Engineering','Roger S.Pressman   ',1,1,'McGRAWHILL International Book company','7',200,'CSE','No','CSE','E4',NULL),
(741,'190084','Software Engineering','Roger S.Pressman   ',1,1,McGraw Hill Education,7,,'CSE','No','CSE','E4',NULL),
(742,'190085','Software Engineering A Practitioner's Approach','Roger S.Pressman ',1,1,'Mc Graw Hill Education','7',220,'Software Engineering','No','CSE','E4',NULL),
(743,'190086','The 8051 Microcontroller and Embedded Systems using Assembly and C','Muhammad Ali Mazidi Janice Gillispie Mazidi Rolin D.McKinley ',1,1,'PEARSON education','2',350,'Embedded Systems','No','CSE','E4',NULL),
(744,'190087','Web Technology','CSC   ',1,1,'CSC Computer Software College','1',200,'CSE','No','CSE','E4',NULL),
(745,'190088','Wireless Communications','S Jaya',1,1,'Lakshmi Publications','1',350,'Communications','No','CSE','E4',NULL),
(746,'190089','Wireless communications','S.Devapriya Anbarasan Ramamoorthy',1,1,'Sri Krishna Hitech Publications','5',350,'CSE','No','CSE','E4',NULL),
(747,'190090','Digital Communication','J S Chitode',1,1,'Technical Publications','1',300,'ECE','Yes','ECE','E4',NULL),
(748,'190091','Digital Logic and Computer Design','Morris Mano ',1,1,'Pearson','1',195,'ECE','No','ECE','E4',NULL),
(749,'190092','Digital Signal Processing','Dr.J.S.Chitode',1,1,'Technical Publications','1',300,'Digital Signals','Yes','ECE','E4',NULL),
(750,'190093','Electronic circuits 1','M.Pheminaselvi',1,1,'Lakshmi Publications','3',250,'ECE','Yes','ECE','E4',NULL),
(751,'190094','Linear Integrated Circuits','D.Roy Choudhury B.Shail Jain',1,1,'New Age International Publications','3',250,'ECE','No','ECE','E4',NULL),
(752,'190095','Microprocessor Architecture','Programming',1,1,'Penram International Publishing','6',243,'ECE','No','ECE','E4',NULL),
(753,'190096','Object Oriented Programming with C++','E.Balagurusamy ',1,1,'McGraw Hill Education','5',250,'CSE','No','ECE','E4',NULL),
(754,'190097','Principles of Electronic Materials and Devices','S O Kasap',1,1,'Mc Graw Hill Education','3',200,'Electronics','Yes','ECE','E4',NULL),
(755,'190098','RF and Microwave Engineering','K.Muralibabu',1,1,'Lakshmi Publications','5',250,'ECE','Yes','ECE','E4',NULL),
(756,'190099','Topographic laser ranging and scanning principles and processing','Jie shan',1,1,'Taylor and Francis Group','1',280,'ECE','No','ECE','E4',NULL),
(757,'190100','Antenna and Wave Propagation','K.D.Prasad',1,1,'Satya Prakashan','2',300,'EEE','Yes','EEE','E4',NULL),
(758,'190101','Control of Electrical Machines','R.Anandhanatarajan P.Ramesh Babu',1,1,'SciTech publication','2',300,'EEE','Yes','EEE','E4',NULL),
(759,'190102','Control System Engineering','I J Nagrath M.Gopal',1,1,'New Age International(P) Limited Publishers','3',280,'Control Systems','Yes','EEE','E4',NULL),
(760,'190103','Control Systems Engineering','A.Nagoor Kani',1,1,'RBA Publication','1',280,'EEE','No','EEE','E4',NULL),
